State Name,Univesity Name ,College/Stand Alone Institution
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, LOHAGHAT"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT RURAL POLYTECHNIC, TAKULA"
Uttrakhand,Technical/Polytechnic,"UTTARAKHAND INSTITUTE OF TECHNICAL AND PROFESSIONAL EDUCATION, RAMNAGAR"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, SULT"
Uttrakhand,Technical/Polytechnic,"GYANI INDER SINGH INSTITUTE OF PROFESSIONAL STUDIES, DEHRADUN"
Uttrakhand,Technical/Polytechnic,"SUNRISE INSTITUTE OF PHRMACY, DEHRADUN"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, KAPKOT"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, MUNAKOT"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, VIKASHNAGAR DEHRADUN"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, SRINAGAR"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, SHAYMPUR"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, HINDOLAKHAL"
Uttrakhand,Technical/Polytechnic,"ROORKEE COLLEGE OF PHARMACY, ROORKEE"
Uttrakhand,Technical/Polytechnic,"BISHAMBER SAHAI DIPLOMA ENGINEERING COLLEGE, ROORKEE"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, NEW TEHRI"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, GANAI GANGOLI"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, KANDA"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT GIRLS POLYTECHNIC, DEHRADUN"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, UTTARKASHI"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, VEEROKHAL"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT GIRLS POLYTECHNIC, GOPESHWAR"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT GIRLS POLYTECHNIC, KOTABAGH"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, BARKOT"
Uttrakhand,Technical/Polytechnic,"K.L. POLYTECHNIC, ROORKEE"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, RUDRAPRAYAG"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, KOTDWAR"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, HARIDWAR"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC,SHAKTIFARM"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, NARENDRA NAGAR"
Uttrakhand,Technical/Polytechnic,"COLLEGE OF ADVANCE TECHNOLOGY, ROORKEE"
Uttrakhand,Technical/Polytechnic,"GOVERNMENT POLYTECHNIC, AAMWALA DEHRADUN"
Uttrakhand,Technical/Polytechnic,"ALPINE INSTITUTE OF MANAGEMENT and TECHNOLOGY, DEHRADUN"
West Bengal,Technical/Polytechnic,SAROJ MOHAN INSTITUTE OF TECHNOLOGY HOOGHLY
West Bengal,Technical/Polytechnic,DUMKAL POLYTECHNIC MURSHIDABAD
West Bengal,Technical/Polytechnic,TECHNIQUE POLYTECHNIC INSTITUTE HOOGHLY
West Bengal,Technical/Polytechnic,ELITTE INSTITUTE OF ENGINEERING AND MANAGEMENT (POLYTECHNIC) NORTH 24 PARGANAS
West Bengal,Technical/Polytechnic,NAZRUL CENTENARY POLYTECHNIC BARDHAMAN
West Bengal,Technical/Polytechnic,KINGSTON POLYTECHNIC COLLEGE KOLKATA
West Bengal,Technical/Polytechnic,GURU NANAK INSTITUTE OF PHARMACEUTICAL SCIENCE AND TECHNOLOGY (DIPLOMA PHARMACY) KOLKATA
West Bengal,Technical/Polytechnic,SANAKA EDUCATIONAL TRUST`S GROUP OF INSTITUTIONS BARDHAMAN
West Bengal,Technical/Polytechnic,JLD COLLEGE OF ENGINEERING AND MANAGEMENT SOUTH 24 PARGANAS
West Bengal,Technical/Polytechnic,BENGAL INSTITUTE OF TECHNOLOGY BARDHAMAN
West Bengal,Technical/Polytechnic,BIRLA INSTITUTE OF TECHNOLOGY KOLKATA
West Bengal,Technical/Polytechnic,ASANSOL POLYTECHNIC BARDHAMAN
West Bengal,Technical/Polytechnic,SANTINIKETAN INSTITUTE OF POLYTECHNIC BIRBHUM
West Bengal,Technical/Polytechnic,GOBINDAPUR SEPHALI MEMORIAL POLYTECHNIC BARDHAMAN
West Bengal,Technical/Polytechnic,FALAKATA POLYTECHNIC JALPAIGURI
West Bengal,Technical/Polytechnic,NIBEDITA POLYTECHNIC MURSHIDABAD
West Bengal,Technical/Polytechnic,THE CALCUTTA TECHNICAL SCHOOL KOLKATA
West Bengal,Technical/Polytechnic,CONTAI POLYTECHNIC PURBA MEDINIPUR
West Bengal,Technical/Polytechnic,ACHARYYA PRAFULLA CHANDRA RAY POLYTECHNIC KOLKATA
West Bengal,Technical/Polytechnic,HARASANKAR BHATTACHAARYA INSTITUTE OF TECHNOLOGY and MINING BARDHAMAN
West Bengal,Technical/Polytechnic,ABS ACADEMY OF POLYTECHNIC
West Bengal,Technical/Polytechnic,DISCOVERY INSTITUTE OF POLYTECHNIC
West Bengal,Technical/Polytechnic,GLOBAL INSTITUTE OF SCIENCE and TECHNOLOGY PURBA MEDINIPUR
West Bengal,Technical/Polytechnic,BUNDWAN POLYTECHNIC PURULIA
West Bengal,Technical/Polytechnic,RAMAKRISHNA MISSION SHILPAMANDIRA
West Bengal,Technical/Polytechnic,WEST BENGAL SURVEY INSTITUTE HOOGHLY
West Bengal,Technical/Polytechnic,NORTH CALCUTTA POLYTECHNIC KOLKATA
West Bengal,Technical/Polytechnic,BCARE INSTITUTE OF MANAGEMENT and TECHNOLOGY (POLYTECHNIC) MURSHIDABAD
West Bengal,Technical/Polytechnic,MINERVA POLYTECHNIC MURSHIDABAD
West Bengal,Technical/Polytechnic,THE NEW HORIZONS INSTITUTE OF TECHNOLOGY BARDHAMAN
West Bengal,Technical/Polytechnic,REGIONAL INSTITUTE OF PRINTING TECHNOLOGY KOLKATA
West Bengal,Technical/Polytechnic,JIS SCHOOL OF POLYTECHNIC NADIA
West Bengal,Technical/Polytechnic,CENTRAL CALCUTTA POLYTECHNIC KOLKATA
West Bengal,Technical/Polytechnic,ELITE POLYTECHNIC INSTITUTE KOLKATA
West Bengal,Technical/Polytechnic,COOCH BEHAR POLYTECHNIC COOCH BEHAR
West Bengal,Technical/Polytechnic,JNAN CHANDRA GHOSH POLYTECHNIC KOLKATA
West Bengal,Technical/Polytechnic,BIPRADAS PALCHOWDHURY INSTITUTE OF TECHNOLOGY NADIA
West Bengal,Technical/Polytechnic,BENGAL INSTITUTE OF POLYTECHNIC BIRBHUM
West Bengal,Technical/Polytechnic,SIDHU KANHU BIRSA POLYTECHNIC PASCHIM MEDINIPUR
West Bengal,Technical/Polytechnic,NIBEDITA INSTITUTE OF TECHNOLOGY MURSHIDABAD
West Bengal,Technical/Polytechnic,CALCUTTA INSTITUTE OF TECHNOLOGY HOWRAH
West Bengal,Technical/Polytechnic,DARJEELING POLYTECHNIC DARJEELING
West Bengal,Technical/Polytechnic,DURGAPUR POLYTECHNIC COLLEGE
West Bengal,Technical/Polytechnic,JAKIR HOSSAIN INSTITUTE OF POLYTECHNIC
West Bengal,Technical/Polytechnic,BUDGE BUDGE INSTITUTE OF TECHNOLOGY SOUTH 24 PARGANAS
West Bengal,Technical/Polytechnic,MURSHIDABAD INSTITUTE OF TECHNOLOGY MURSHIDABAD
West Bengal,Technical/Polytechnic,DR MEGHNAD SAHA INSTITUTE OF TECHNOLOGY HALDIA PURBA MEDINIPUR
West Bengal,Technical/Polytechnic,KANYAPUR POLYTECHNIC BARDHAMAN
West Bengal,Technical/Polytechnic,BASANTIKA INSTITUTE OF ENGINEERING and TECHNOLOGY BIRBHUM
West Bengal,Technical/Polytechnic,MALDA POLYTECHNIC MALDA
West Bengal,Technical/Polytechnic,PURULIA POLYTECHNIC PURULIA
West Bengal,Technical/Polytechnic,MBC INSTITUTE OF ENGINEERING and TECHNOLOGY BARDHAMAN
West Bengal,Technical/Polytechnic,JALPAIGURI POLYTECHNIC INSTITUTE JALPAIGURI
West Bengal,Technical/Polytechnic,ENGINEERING INSTITUTE FOR JUNIOR EXECUTIVES HOWRAH
West Bengal,Technical/Polytechnic,BISHNUPUR PUBLIC INSTITUTE OF ENGINEERING (POLYTECHNIC) BANKURA
West Bengal,Technical/Polytechnic,RAJMATI PARICHAND BOTHRA MEMORIAL JIAGANJ COLLEGE OF ENGINEERING and TECHNOLOGY MURSHIDABAD
West Bengal,Technical/Polytechnic,SCM INSTITUTE OF ENGINEERING AND TECHNOLOGY NORTH 24 PARGANAS
West Bengal,Technical/Polytechnic,CAMELLIA INSTITUTE OF POLYTECHNIC BARDHAMAN
West Bengal,Technical/Polytechnic,WOMEN`S POLYTECHNIC KOLKATA
West Bengal,Technical/Polytechnic,WOMEN`S POLYTECHNIC CHANDERNAGORE HOOGHLY
West Bengal,Technical/Polytechnic,CENTRAL FOOTWEAR TRAINING CENTRE SOUTH 24 PARGANAS
West Bengal,Technical/Polytechnic,CALCUTTA INSTITUTE OF PHARMACEUTICAL TECHNOLOGY and ALLIED HEALTH SCIENCES HOWRAH
West Bengal,Technical/Polytechnic,REGENT INSTITUTE OF SCIENCE AND TECHNOLOGY NORTH 24 PARGANAS
West Bengal,Technical/Polytechnic,SHEIKHPARA ABDUR RAHAMAN MEMORIAL POLYTECHNIC MURSHIDABAD
West Bengal,Technical/Polytechnic,PAILAN TECHNICAL CAMPUS
West Bengal,Technical/Polytechnic,SREE RAMKRISHNA SILPA VIDYAPITH (GOVT POLYTECHNIC) BIRBHUM
West Bengal,Technical/Polytechnic,ISWAR CHANDRA VIDYASAGAR POLYTECHNIC PASCHIM MEDINIPUR
West Bengal,Technical/Polytechnic,GOBINDAPUR POLYTECHNIC COLLEGE MURSHIDABAD
West Bengal,Technical/Polytechnic,ACHARYA JAGADISH CHANDRA BOSE POLYTECHNIC NORTH 24 PARGANAS
West Bengal,Technical/Polytechnic,RAIGANJ POLYTECHNIC DAKSHIN DINAJPUR
West Bengal,Technical/Polytechnic,RAJENDRANATH COLLEGE OF POLYTECHNIC BARDHAMAN
West Bengal,Technical/Polytechnic,SOUTH CALCUTTA POLYTECHNIC
West Bengal,Technical/Polytechnic,HOOGHLY INSTITUTE OF TECHNOLOGY HOOGHLY
West Bengal,Technical/Polytechnic,SILIGURI GOVERNMENT POLYTECHNIC DARJEELING
West Bengal,Technical/Polytechnic,INSTITUTE OF SCIENCE and TECHNOLOGY PASCHIM MEDINIPUR
West Bengal,Technical/Polytechnic,KALNA POLYTECHNIC BARDHAMAN
West Bengal,Technical/Polytechnic,K G ENGINEERING INSTITUTE BANKURA
West Bengal,Technical/Polytechnic,SHREE RAMKRISHNA INSTITUTE OF SCIENCE and TECHNOLOGY SOUTH 24 PARGANAS
Uttar Pradesh,"Teerthanker Mahaveer University, Moradabad",NA
Telangana,"Telangana University, Nizamabad","Sri Sai College of Education, Nizamabad (5288)"
Telangana,"Telangana University, Nizamabad","Shashank Degree and PG College, Banswada (5027)"
Telangana,"Telangana University, Nizamabad","Pragathi Degree College, Nizamabad (5023)"
Telangana,"Telangana University, Nizamabad","Vijay College of Education for Women, Nizamabad (5290)"
Telangana,"Telangana University, Nizamabad",NA
Telangana,"Telangana University, Nizamabad","Indur College of Education, Bodhan (5281)"
Telangana,"Telangana University, Nizamabad","Govt. Arts and Science College, Kamareddy (5009)"
Telangana,"Telangana University, Nizamabad","Sandeepani Degree College, Kamareddy (5026)"
Telangana,"Telangana University, Nizamabad","Govt. Arts and Science College, Armoor (5010)"
Telangana,"Telangana University, Nizamabad","Women's Degree College, Nizamabad (5042)"
Telangana,"Telangana University, Nizamabad","Sri Vijaya Sai Degree College, Bodhan (5032)"
Telangana,"Telangana University, Nizamabad","Indur PG College of Business Management, Bodhan (5171)"
Telangana,"Telangana University, Nizamabad","Nishitha Degree College, Nizamabad (5022)"
Telangana,"Telangana University, Nizamabad","Gouthami PG College, Nizamabad (5221)"
Telangana,"Telangana University, Nizamabad","Govt. Degree College, Yellareddy (5008)"
Telangana,"Telangana University, Nizamabad","Adarsh Hindi Maha Vidyalaya Degree College, Nizamabad (5001)"
Telangana,"Telangana University, Nizamabad","Vaagdevi Degree College, Nizamabad (5038)"
Telangana,"Telangana University, Nizamabad","Vijetha Degree and PG College, Armoor (5041)"
Delhi,"TERI School of Advanced Studies, New Delhi",NA
Assam,"Tezpur University, Tezpur",NA
Punjab,"Thapar Institute of Engineering and Technology, Patiala",NA
West Bengal,"The Bengal Engineering and Science University, Howrah",NA
Telangana,"The English and Foreign Languages University, Hyderabad",NA
Uttar Pradesh,"The English and Foreign Languages University, Hyderabad","Regional Campus, Lucknow"
Nagaland,"The Global Open University Nagaland, Dimapur",NA
Tripura,"The Institute of Chartered Financial Analysts of India University, Agartala",FACULTY OF SCIENCE and TECHNOLOGY
Tripura,"The Institute of Chartered Financial Analysts of India University, Agartala",FACULTY OF EDUCATION
Tripura,"The Institute of Chartered Financial Analysts of India University, Agartala",NA
Tripura,"The Institute of Chartered Financial Analysts of India University, Agartala",FACULTY OF MANAGEMENT STUDIES
Tripura,"The Institute of Chartered Financial Analysts of India University, Agartala",FACULTY OF LAW
Nagaland,"The Institute of Chartered Financial Analysts of India University, Dimapur",NA
Sikkim,"The Institute of Chartered Financial Analysts of India University, Sikkim",NA
Jharkhand,"The Institute of Chartered Financial Ayalysts of India University, Ranchi",NA
Punjab,"The Rajiv Gandhi National University of Law, Patiala",NA
West Bengal,"The West Bengal National University of Juridicial Sciences, Kolkata",NA
Maharashtra,"The West Bengal University of Health Sciences, Kolkata","Institute of Immunoheamatology, Mumbai"
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Physiotherapy, Peerless Hospital"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Sovarani Nursing College
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Nursing , Bankura Sammilani Medical College"
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Paramedical Sciences, Haldia"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Calcutta Homoeopathic Medical College and Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Nursing, Asia Heart Foundation"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",College of medicine and Sagar Dutta Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Dr B C Roy Post Graduate Institute of Peadiatric Sciences
West Bengal,"The West Bengal University of Health Sciences, Kolkata","Apollo Gleneagles College of Nursing,"
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Nursing , North Bengal Medical College"
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Nursing, Midnapore Medical College"
West Bengal,"The West Bengal University of Health Sciences, Kolkata","W B Govt College of Nursing, SSKM Hospital Campus"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Nopany Institute of healthcare Studies
West Bengal,"The West Bengal University of Health Sciences, Kolkata",B M Birla College of Nursing
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Nursing , Medical College"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Genesis Institute of Management and Technology
West Bengal,"The West Bengal University of Health Sciences, Kolkata",National Institute of Homoeopathy
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Calcutta National Medical College
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Institute of Child Health
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Netai Charan Chakraborty Homoeopathic Medical College and Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Charnock Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Nursing, R G Kar Medical College"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",All India Institute of Hygiene and Public Health
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Nursing, ID and BG Hospital"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Ramkrishna Mission Seva Pratisthan and Vivekananda Institute of Medical Sciences
West Bengal,"The West Bengal University of Health Sciences, Kolkata",R G Kar Medical College
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Institute of Paramedical and Therapeutic Sciences and Technology
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Chittaranjan National Cancer Institute
West Bengal,"The West Bengal University of Health Sciences, Kolkata",kharagpur Homoeopathic Medical College and Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Dr. R Ahmed Dental College
West Bengal,"The West Bengal University of Health Sciences, Kolkata","Woodlands College of Nursing,"
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Nursing , N R S Medical College"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Maa Sarada College of Nursing
West Bengal,"The West Bengal University of Health Sciences, Kolkata","E S I, Joka"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Neutia Academy of Nursing
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Gurunanak institute of Dental College and Research
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Command Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata",K P C medical College
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Bengal Homoeopathic Medical College and Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Medical College
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Nursing, Command Hospital"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",N R S Medical College
West Bengal,"The West Bengal University of Health Sciences, Kolkata",MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Ali Yabar Jung National Institute of Hearing Handicapped
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Calcutta Unani Medical College
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Birbhum Vivekananda Homoeopathic Medical College and Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Midnapore Homoeopathic Medical College and Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Chittaranjan Seva Sadan Sishu Sadan and College of Obstetics and Gynaecology
West Bengal,"The West Bengal University of Health Sciences, Kolkata",J B Roy Ayurvedic Medical College and Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata",National Institute of Orthopaedically Handicapped
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Burdwan Medical College
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Institute of Pharmacy
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Burdwan Institute of Medical and Life Sciences
West Bengal,"The West Bengal University of Health Sciences, Kolkata",NA
West Bengal,"The West Bengal University of Health Sciences, Kolkata",School of Tropical Medicine
West Bengal,"The West Bengal University of Health Sciences, Kolkata","Govt. College of Nursing, Burdwan Medical College"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Sister Florence College of Nursing
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Institute of Post Graduate Medical Education and Research
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Medicine and J N M Hospital, Kalyani"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Burdwan Homoeopathic Medical College and Hospital
West Bengal,"The West Bengal University of Health Sciences, Kolkata","College of Nursing, Calcutta National Medical College"
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Institute of Biomedical Sciences
West Bengal,"The West Bengal University of Health Sciences, Kolkata",Peerless College of Nursing
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sri Aravindar Arts andscience College ,Pondy-Mailam Road,Sedarapet-605 111"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Al-Amen Arts and Science College, Somasipadi-606611"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Idaya College of Arts andScience for Women,Pudupalayam,Chengam-606 705"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sri Lakshmi College of Arts and Science ,BangalamVillage,Thottiyam Post,Kallakurchi Taluk"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","S K VELAYUTHAM WOMENs ARTS AND SCIENCE COLLEGE, KURINJIPADI"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore",Sacred Heart College(autonomous)Thirupattur-635 601
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sri Sarada Mahavidyalayam Arts and Science College for women ,New Edikal ,Uludurpettai"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Bharathi Women's Arts andScience College ,Thatghur,Kaalakurugchi-606 202"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Loyola College,Olaipadi village,Vettavalam-606 755"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","DR R K SHANMUGAM COLLEGE OF ARTS and SCIENCE, VILLUPURAM"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Thiruvalluvar University college of Arts andScience ,E.V.N.Govt.Boys Higher SEcondary School,Krishanagiri Road,Gazhanayeganpatti,Tirupattur Taluk,Tirupattur-635 901aGd,"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Thiruvalluvar University College of Arts andSCience,Panchayat Union Middle School,Kacharapalayam Road, Kallakuruchi-606 202"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","D.K.M. College for Women,(autonomous )Sainathapuram-632 001"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Aries arts And Science College for women,Karunkuzhi, Vadalur-607 303"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Thiruvalluvar University PG Extension Centre ,Arignar Anna Govt.Arts College Campus"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Islamiah college(autonomous),New town,Vaniyambadi-635 752"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","BWDA Arts and Science College,Kolliyangunam,Mailam,Tindivam-604 304"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","ArakkonamArtsandScience College,M.R.F.Nagar,Ichiputhur,Arakkonam-632 521"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","S.R.I.Arts and Science College, Birudur Village,Vandavasi Taluk-604408"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Arignar Anna Govt.Arts College,Cheyyar-602 407"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Aruna Vidya Arts and science college,Kannakurukkai Village,Chegam Taluk"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","IslamiahWomen'SCollege,!0,Bye-Pass Road,NewTown,Vaniyambadi-635752"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sri Akilandeshwari Women's College,ThindivanamHigh Way,Vandavasi-604408"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Thiruvalluvar Arts andScience College,Kurinjipadp-607 302"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Wisdom College of Arts andScience (co-ed)Annakkoor,Cheyyar Taluk"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Arignar Anna Govt.Arts Collegefor Women,Walajapet-632513."
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Government Thirumagal Mill's College,Gudiyattam-632602"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","B.Padmanabhan Jayanthimala College of Arts andScience ,Kozhai Nizangan,Srimushnam-608 703"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Tirukkoilur College of Arts andScience (co-ed) No.282,Asanur Road,Sandapet,Thirukkoilur-605 757"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Imayam Arts andScience college,Green Land, kanavaipudur village,NEW Town Post,Vaniyambadi Road,hengam-606 701"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Thiru Kolanchiyappar Govt.Arts College,Virudachalam-606001"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Indo-American College,Cheyyar-604407"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","SIGA College of Management and Computer Science,Kappiyampuliyur,Villupuram-605 601"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Thevanai Ammal College for Women,(Autonomous),Chennai-Trichy Trunk Road,605 401"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","R.T.G. Arts andScience college ,Behind C.C.Road,Ettivadi,Polur-606 907G>"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Holy Cross College of Arts andScience for Women,Molakarampatti-632 521"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sri Bharathi Women artsandScience,Arni-VelloreMain,Road,Kunnathur,Arni-632314"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Mazharul Uloom College,Ambur -635 802"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Vanavil Arts andScience College,Thayappa Gounder Street,Natrampaal-635 852"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore",NA
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","RUSHA Department ,Christian Medical College."
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Joseph Arts andScience College,Thirunavallur-607204"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Jawahar Science College,Block -14,Neyveli-607 803"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Voorhees College,Vellore-632001"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","C.Kandaswami Naidu College for Women,Cuddalore-607001"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Rajeshwari College of Arts andscience for women ,Bommapalayam (villageandpost),Vanur Taluk-605 104ge"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Immaculate college for Women,Viriyur,devapandelam,Post,SankarapuramTaluk-606 402"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Dr.S.Ramadoss Arts and Science College ,Periyavadavadi-Virudachalam-606 104"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Shree Arumugham Arts and Science College,Raja Nagar,Vaithiyanaythapuram,Tholudur-606 303"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Vallalar Arts and Science College,Neyveli Main Road,Vadalur-607 303"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Avalurpet Arts and Science College,Avalurpet Village,Gingee Taluk"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sri Vinayaga Colllege of Arts 7Science College,Virudhachalam Main ,Road,Ulundur pet- 606 107"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sri Bharathivelu arts andScience Kalpattu,Sholinghur-631 102"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","run Krishna college of Arts andScience,Valaiyampattu Road,Chengam -6-6 701"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Periyar Arts College,Cuddalore-607 001"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Muthurangam Govt.Arts College (autonomous),Vellore-632002"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sathyam College of Arts andScience College, Sundakkapalayam Village,Kariyamangalam Post Chengam Taluk a Taluk"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","siddhar Sivagnanni Arts andScience college for Men,BommapalayamVillageandPost,Vanur Taluk-605 104"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","marudhar Kesari Jain College for Women,Marudhar Nagar,Chinnakallupalli,Vaniyambadi-635751"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore",Govt. Arts College Thiruvannamalai-606 603
